element,gameweek,season,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,total_points,in_dreamteam,explain,modified,web_name,element_type,team,now_cost,name,position,xP
80,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 42, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Soler,2,4,40,Soler,DEF,0
81,5,2025-26,27,0,0,0,0,0,0,0,0,0,0,0,4,5.4,3.8,7.0,1.6,1,1,0,2,0,0.11,0.0,0.11,0.0,1,False,"[{'fixture': 42, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 27, 'points_modification': 0}]}]",False,Kluivert,3,4,70,Kluivert,MID,1
82,5,2025-26,90,0,0,1,0,0,0,0,0,0,0,0,9,8.8,13.9,4.0,2.7,1,10,3,14,1,0.11,0.05,0.16,0.14,5,False,"[{'fixture': 42, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90, 'points_modification': 0}, {'identifier': 'clean_sheets', 'points': 1, 'value': 1, 'points_modification': 0}, {'identifier': 'defensive_contribution', 'points': 2, 'value': 14, 'points_modification': 0}]}]",False,Semenyo,3,4,77,Semenyo,MID,5
83,5,2025-26,25,0,0,0,0,0,0,0,0,0,0,0,-2,0.0,0.3,11.0,0.9,0,0,0,0,0,0.12,0.0,0.12,0.0,1,False,"[{'fixture': 45, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 25, 'points_modification': 0}]}]",False,O.Dango,3,5,60,O.Dango,MID,1
84,5,2025-26,74,0,0,1,0,0,0,0,0,0,0,0,4,11.4,13.1,6.0,3.1,3,3,1,7,1,0.06,0.03,0.09,0.14,3,False,"[{'fixture': 42, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 74, 'points_modification': 0}, {'identifier': 'clean_sheets', 'points': 1, 'value': 1, 'points_modification': 0}]}]",False,Tavernier,3,4,55,Tavernier,MID,3
85,5,2025-26,90,0,0,1,0,0,0,0,0,0,0,0,19,16.2,4.0,17.0,3.7,4,4,3,11,1,0.04,0.01,0.05,0.14,3,False,"[{'fixture': 42, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90, 'points_modification': 0}, {'identifier': 'clean_sheets', 'points': 1, 'value': 1, 'points_modification': 0}]}]",False,Adams,3,4,50,Adams,MID,3
86,5,2025-26,62,0,0,1,0,0,0,0,0,0,0,0,8,3.8,14.8,4.0,2.3,2,4,0,6,1,0.0,0.04,0.04,0.14,3,False,"[{'fixture': 42, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 62, 'points_modification': 0}, {'identifier': 'clean_sheets', 'points': 1, 'value': 1, 'points_modification': 0}]}]",False,Brooks,3,4,50,Brooks,MID,3
87,5,2025-26,27,0,0,0,0,0,0,0,0,0,0,0,4,3.2,5.5,4.0,1.3,2,3,0,5,0,0.01,0.02,0.03,0.0,1,False,"[{'fixture': 42, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 27, 'points_modification': 0}]}]",False,Christie,3,4,50,Christie,MID,1
88,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 42, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Cook,3,4,49,Cook,MID,0
89,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 42, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Philip,3,4,49,Philip,MID,0
90,5,2025-26,62,0,0,1,0,0,0,0,0,0,0,0,12,7.6,8.5,1.0,1.7,3,5,2,10,1,0.06,0.02,0.08,0.14,3,False,"[{'fixture': 42, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 62, 'points_modification': 0}, {'identifier': 'clean_sheets', 'points': 1, 'value': 1, 'points_modification': 0}]}]",False,Scott,3,4,50,Scott,MID,3
91,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 42, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Sinisterra,3,4,50,Sinisterra,MID,0
92,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 42, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Faivre,3,4,45,Faivre,MID,0
93,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 42, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,H.Traorè,3,4,45,H.Traorè,MID,0
94,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 42, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Sadi,3,4,45,Sadi,MID,0
95,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 42, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Silcott-Duberry,3,4,44,Silcott-Duberry,MID,0
96,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 42, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Winterburn,3,4,45,Winterburn,MID,0
97,5,2025-26,90,0,0,1,0,0,0,0,0,0,0,0,9,4.6,11.6,9.0,2.5,0,4,1,5,1,0.1,0.02,0.12,0.14,2,False,"[{'fixture': 42, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90, 'points_modification': 0}]}]",False,Evanilson,4,4,70,Evanilson,FWD,2
98,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 42, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Enes Ünal,4,4,55,Enes Ünal,FWD,0
99,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 42, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Adu-Adjei,4,4,44,Adu-Adjei,FWD,0
100,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 42, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Kroupi.Jr,4,4,45,Kroupi.Jr,FWD,0
101,5,2025-26,90,0,0,0,3,0,0,0,0,0,2,0,1,17.6,0.0,0.0,1.8,1,7,0,0,1,0.0,0.0,0.0,1.01,1,False,"[{'fixture': 45, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90, 'points_modification': 0}, {'identifier': 'goals_conceded', 'points': -1, 'value': 3, 'points_modification': 0}]}]",False,Kelleher,1,5,45,Kelleher,GK,1
102,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 45, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Balcombe,1,5,40,Balcombe,GK,0
103,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 45, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Cox,1,5,40,Cox,GK,0
104,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 45, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Eyestone,1,5,40,Eyestone,GK,0
105,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 45, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Valdimarsson,1,5,40,Valdimarsson,GK,0
106,5,2025-26,90,0,0,0,3,0,0,0,1,0,0,0,1,22.2,0.3,33.0,5.6,7,1,1,8,1,0.09,0.01,0.1,1.01,0,False,"[{'fixture': 45, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90, 'points_modification': 0}, {'identifier': 'goals_conceded', 'points': -1, 'value': 3, 'points_modification': 0}, {'identifier': 'yellow_cards', 'points': -1, 'value': 1, 'points_modification': 0}]}]",False,Collins,2,5,50,Collins,DEF,0
107,5,2025-26,65,0,0,0,3,0,0,0,0,0,0,0,-4,0.8,4.3,2.0,0.7,0,2,0,0,1,0.0,0.01,0.01,1.01,1,False,"[{'fixture': 45, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 65, 'points_modification': 0}, {'identifier': 'goals_conceded', 'points': -1, 'value': 3, 'points_modification': 0}]}]",False,Lewis-Potter,2,5,50,Lewis-Potter,DEF,1
108,5,2025-26,16,0,0,0,0,0,0,0,0,0,0,0,4,3.2,0.3,4.0,0.8,1,1,1,2,0,0.05,0.0,0.05,0.0,1,False,"[{'fixture': 45, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 16, 'points_modification': 0}]}]",False,Ajer,2,5,44,Ajer,DEF,1
109,5,2025-26,24,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.2,0.0,0.1,1,4,0,1,0,0.0,0.0,0.0,0.0,1,False,"[{'fixture': 45, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 24, 'points_modification': 0}]}]",False,Henry,2,5,44,Henry,DEF,1
110,5,2025-26,90,0,0,0,3,0,0,0,0,0,0,0,5,13.2,22.9,2.0,3.8,2,5,2,4,1,0.0,0.07,0.07,1.01,1,False,"[{'fixture': 45, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90, 'points_modification': 0}, {'identifier': 'goals_conceded', 'points': -1, 'value': 3, 'points_modification': 0}]}]",False,Kayode,2,5,45,Kayode,DEF,1
111,5,2025-26,73,0,0,0,3,1,0,0,0,0,0,0,-4,13.8,0.1,2.0,1.6,6,3,1,7,1,0.0,0.0,0.0,1.01,-1,False,"[{'fixture': 45, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 73, 'points_modification': 0}, {'identifier': 'goals_conceded', 'points': -1, 'value': 3, 'points_modification': 0}, {'identifier': 'own_goals', 'points': -2, 'value': 1, 'points_modification': 0}]}]",False,Pinnock,2,5,44,Pinnock,DEF,-1
112,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 45, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Roerslev,2,5,45,Roerslev,DEF,0
113,5,2025-26,90,0,0,0,3,0,0,0,0,0,0,0,3,10.6,0.3,0.0,1.1,6,3,0,6,1,0.0,0.0,0.0,1.01,1,False,"[{'fixture': 45, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90, 'points_modification': 0}, {'identifier': 'goals_conceded', 'points': -1, 'value': 3, 'points_modification': 0}]}]",False,Van den Berg,2,5,45,Van den Berg,DEF,1
114,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 45, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Arthur,2,5,40,Arthur,DEF,0
115,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 45, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Fredrick,2,5,40,Fredrick,DEF,0
116,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 45, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Hickey,2,5,40,Hickey,DEF,0
117,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 45, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Ji-soo,2,5,39,Ji-soo,DEF,0
118,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 45, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Meghoma,2,5,40,Meghoma,DEF,0
119,5,2025-26,69,0,0,1,0,0,0,0,0,0,0,0,7,2.8,11.1,22.0,3.6,1,1,0,2,1,0.09,0.08,0.17,0.13,3,False,"[{'fixture': 47, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 69, 'points_modification': 0}, {'identifier': 'clean_sheets', 'points': 1, 'value': 1, 'points_modification': 0}]}]",False,Mbeumo,3,14,81,Mbeumo,MID,3
120,5,2025-26,90,0,0,0,3,0,0,0,0,0,0,0,7,6.0,11.3,13.0,3.0,0,3,2,5,1,0.06,0.2,0.26,1.01,2,False,"[{'fixture': 45, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90, 'points_modification': 0}]}]",False,Schade,3,5,70,Schade,MID,2
121,5,2025-26,86,1,0,0,3,0,0,0,0,0,0,1,32,42.6,8.0,24.0,7.5,0,1,3,4,1,0.19,0.04,0.23,1.01,8,False,"[{'fixture': 45, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 86, 'points_modification': 0}, {'identifier': 'goals_scored', 'points': 5, 'value': 1, 'points_modification': 0}, {'identifier': 'bonus', 'points': 1, 'value': 1, 'points_modification': 0}]}]",False,Damsgaard,3,5,59,Damsgaard,MID,8
122,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 45, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Milambo,3,5,53,Milambo,MID,0
123,5,2025-26,3,0,0,0,0,0,0,0,0,0,0,0,3,0.2,1.0,0.0,0.1,0,1,0,1,0,0.0,0.0,0.0,0.0,1,False,"[{'fixture': 45, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 3, 'points_modification': 0}]}]",False,Carvalho,3,5,49,Carvalho,MID,1
124,5,2025-26,73,0,0,0,3,0,0,0,0,0,0,0,8,2.8,2.1,0.0,0.5,1,2,0,3,1,0.0,0.01,0.01,1.01,2,False,"[{'fixture': 45, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 73, 'points_modification': 0}]}]",False,Henderson,3,5,50,Henderson,MID,2
125,5,2025-26,16,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,False,"[{'fixture': 45, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 16, 'points_modification': 0}]}]",False,Janelt,3,5,49,Janelt,MID,1
126,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 45, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Jensen,3,5,49,Jensen,MID,0
127,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 45, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Nunes,3,5,49,Nunes,MID,0
128,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 45, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Onyeka,3,5,50,Onyeka,MID,0
129,5,2025-26,90,0,0,0,3,0,0,0,0,0,0,0,13,13.6,12.3,0.0,2.6,2,3,2,7,1,0.0,0.01,0.01,1.01,2,False,"[{'fixture': 45, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90, 'points_modification': 0}]}]",False,Yarmoliuk,3,5,50,Yarmoliuk,MID,2
130,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 45, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Donovan,3,5,45,Donovan,MID,0
131,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 45, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Konak,3,5,44,Konak,MID,0
132,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 45, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Maghoma,3,5,45,Maghoma,MID,0
133,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 45, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Peart-Harris,3,5,45,Peart-Harris,MID,0
134,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 45, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Trevitt,3,5,45,Trevitt,MID,0
135,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 42, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Wissa,4,15,74,Wissa,FWD,0
136,5,2025-26,64,0,0,0,3,0,0,0,0,0,0,0,5,3.4,1.6,17.0,2.2,1,2,1,4,1,0.1,0.01,0.11,1.01,2,False,"[{'fixture': 45, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 64, 'points_modification': 0}]}]",False,Thiago,4,5,60,Thiago,FWD,2
137,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 45, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Morgan,4,5,44,Morgan,FWD,0
138,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 43, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Steele,1,6,44,Steele,GK,0
139,5,2025-26,90,0,0,0,2,0,0,0,0,0,2,0,6,19.2,0.0,0.0,1.9,1,7,0,0,1,0.0,0.0,0.0,1.22,1,False,"[{'fixture': 43, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90, 'points_modification': 0}, {'identifier': 'goals_conceded', 'points': -1, 'value': 2, 'points_modification': 0}]}]",False,Verbruggen,1,6,45,Verbruggen,GK,1
140,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 43, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,McGill,1,6,40,McGill,GK,0
141,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 43, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Rushworth,1,6,40,Rushworth,GK,0
142,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 43, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Scherpen,1,6,40,Scherpen,GK,0
143,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 43, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Boscagli,2,6,44,Boscagli,DEF,0
144,5,2025-26,15,0,0,0,1,0,0,0,0,0,0,0,0,5.4,0.1,0.0,0.6,3,1,0,3,0,0.0,0.0,0.0,0.07,1,False,"[{'fixture': 43, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 15, 'points_modification': 0}]}]",False,Coppola,2,6,44,Coppola,DEF,1
145,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 43, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,De Cuyper,2,6,44,De Cuyper,DEF,0
146,5,2025-26,90,0,0,0,2,0,0,0,0,0,0,0,10,26.4,0.4,2.0,2.9,10,4,2,12,1,0.03,0.0,0.03,1.22,3,False,"[{'fixture': 43, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90, 'points_modification': 0}, {'identifier': 'goals_conceded', 'points': -1, 'value': 2, 'points_modification': 0}, {'identifier': 'defensive_contribution', 'points': 2, 'value': 12, 'points_modification': 0}]}]",False,Dunk,2,6,45,Dunk,DEF,3
147,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 43, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Estupiñan,2,6,45,Estupiñan,DEF,0
148,5,2025-26,84,0,0,0,2,0,0,0,0,0,0,0,9,10.6,11.3,4.0,2.6,1,5,4,5,1,0.07,0.01,0.08,1.21,1,False,"[{'fixture': 43, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 84, 'points_modification': 0}, {'identifier': 'goals_conceded', 'points': -1, 'value': 2, 'points_modification': 0}]}]",False,F.Kadıoğlu,2,6,44,F.Kadıoğlu,DEF,1
149,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 49, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Igor,2,19,45,Igor,DEF,0
150,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 43, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Lamptey,2,6,44,Lamptey,DEF,0
151,5,2025-26,90,0,0,0,2,1,0,0,0,0,0,0,5,15.2,0.3,0.0,1.6,11,1,1,12,1,0.0,0.0,0.0,1.22,1,False,"[{'fixture': 43, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90, 'points_modification': 0}, {'identifier': 'goals_conceded', 'points': -1, 'value': 2, 'points_modification': 0}, {'identifier': 'own_goals', 'points': -2, 'value': 1, 'points_modification': 0}, {'identifier': 'defensive_contribution', 'points': 2, 'value': 12, 'points_modification': 0}]}]",False,Van Hecke,2,6,44,Van Hecke,DEF,1
152,5,2025-26,90,0,0,0,2,0,0,0,0,0,0,0,11,27.0,5.2,0.0,3.2,8,4,7,15,1,0.0,0.0,0.0,1.22,3,False,"[{'fixture': 43, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90, 'points_modification': 0}, {'identifier': 'goals_conceded', 'points': -1, 'value': 2, 'points_modification': 0}, {'identifier': 'defensive_contribution', 'points': 2, 'value': 15, 'points_modification': 0}]}]",False,Veltman,2,6,44,Veltman,DEF,3
153,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 43, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Webster,2,6,44,Webster,DEF,0
154,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 43, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Cashin,2,6,40,Cashin,DEF,0
155,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 43, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Slater,2,6,40,Slater,DEF,0
156,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 43, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Tasker,2,6,40,Tasker,DEF,0
157,5,2025-26,90,0,0,0,2,0,0,0,0,0,0,0,9,11.2,12.8,19.0,4.3,2,5,0,7,1,0.09,0.07,0.16,1.22,2,False,"[{'fixture': 43, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90, 'points_modification': 0}]}]",False,Mitoma,3,6,64,Mitoma,MID,2
